source,etype,target,date
726693,0,574728,2017-05-03 11:54:58
726693,0,1981017,2017-05-07 19:49:03
715527,0,726693,2017-05-08 12:28:35
726693,0,1981017,2017-05-09 19:49:03
947683,0,726693,2017-05-10 15:58:56
640933,0,726693,2017-05-11 13:09:03
726693,0,713639,2017-05-11 13:09:17
683269,0,726693,2017-05-16 21:41:19
752661,0,726693,2017-05-18 03:33:41
726693,0,734561,2017-05-18 03:33:44
726693,0,690470,2017-05-19 15:33:30
1981017,0,726693,2017-05-19 19:49:03
726693,0,1981017,2017-05-20 19:49:03
726693,0,1981017,2017-05-21 19:49:03
726693,0,1981017,2017-05-22 19:49:03
649674,0,726693,2017-05-24 21:48:10
717083,0,726693,2017-05-25 16:25:29
1981017,0,726693,2017-05-26 19:49:03
721912,0,726693,2017-05-27 19:50:08
726693,0,659530,2017-05-27 19:50:39
1981017,0,726693,2017-05-28 19:49:03
730623,0,726693,2017-05-31 01:21:38
726693,0,712394,2017-05-31 01:55:37
816005,0,726693,2017-06-02 21:24:58
636011,0,726693,2017-06-05 16:01:12
726693,0,912716,2017-06-07 17:12:05
671861,0,726693,2017-06-07 17:12:39
667233,0,726693,2017-06-10 03:48:44
688247,0,726693,2017-06-10 08:31:44
726693,0,544274,2017-06-10 08:31:59
714046,0,726693,2017-06-15 23:47:25
736795,0,726693,2017-06-22 10:55:49
726693,0,769747,2017-06-23 18:13:38
777058,0,726693,2017-06-23 18:13:49
715305,0,726693,2017-06-25 00:33:57
726693,0,646805,2017-06-29 09:09:14
726693,0,716667,2017-07-03 09:06:37
730775,1,726693,2017-05-03 11:54:28
726693,1,669411,2017-05-10 07:51:48
544071,1,726693,2017-05-10 07:52:54
917811,1,726693,2017-05-10 23:20:07
663244,1,726693,2017-05-14 14:14:39
726693,1,725495,2017-05-14 14:15:09
726693,1,714814,2017-05-16 10:12:39
713814,1,726693,2017-05-16 10:13:43
726693,1,590180,2017-05-16 15:39:47
726693,1,688840,2017-05-16 21:41:45
726693,1,711392,2017-05-19 15:33:14
726693,1,776438,2017-05-24 21:46:58
726693,1,885716,2017-05-29 20:55:43
651426,1,726693,2017-05-29 20:56:33
726693,1,539076,2017-05-31 01:21:20
726693,1,709333,2017-05-31 01:55:59
713474,1,726693,2017-06-02 20:35:16
726693,1,742976,2017-06-02 21:25:39
705647,1,726693,2017-06-04 04:53:19
726693,1,707644,2017-06-04 04:53:28
726693,1,748252,2017-06-05 16:00:13
726693,1,710217,2017-06-10 03:47:54
726693,1,694006,2017-06-15 23:47:41
877911,1,726693,2017-06-18 06:56:06
726693,1,706153,2017-06-18 06:56:23
726693,1,706857,2017-06-22 10:55:20
629017,1,726693,2017-06-22 19:01:57
726693,1,673851,2017-06-22 19:02:29
715438,1,726693,2017-06-23 07:41:24
726693,1,552016,2017-06-25 00:34:27
717964,1,726693,2017-06-26 09:24:26
378301,1,726693,2017-06-29 09:08:53
726693,1,710790,2017-07-02 04:52:11
726693,1,835005,2017-07-02 04:52:27
726693,2,2040565,2017-05-27 19:50:39
726693,2,2037746,2017-06-02 19:49:03
