source,etype,target,date
704820,0,714083,2015-07-08 23:50:15
713138,0,714083,2015-07-09 02:30:04
714083,0,732107,2015-07-09 03:45:28
713474,0,714083,2015-07-09 03:46:21
713234,0,714083,2015-07-09 05:09:49
714083,0,713429,2015-07-09 05:10:32
714083,0,725957,2015-07-09 08:05:06
696502,0,714083,2015-07-09 11:05:33
714083,0,712481,2015-07-09 12:05:19
719414,0,714083,2015-07-09 12:26:51
714083,0,695198,2015-07-09 13:26:47
709322,0,714083,2015-07-09 13:27:17
714083,0,724815,2015-07-09 16:26:57
729919,0,714083,2015-07-09 17:07:48
695162,0,714083,2015-07-09 18:40:01
723607,0,714083,2015-07-09 19:53:41
714083,0,688061,2015-07-09 20:14:09
708944,0,714083,2015-07-09 20:47:34
702515,0,714083,2015-07-09 22:42:33
712441,0,714083,2015-07-10 03:36:47
714083,0,702012,2015-07-10 03:37:04
729080,0,714083,2015-07-10 04:32:31
714083,0,727842,2015-07-10 04:33:37
703937,0,714083,2015-07-10 04:35:18
714083,0,700405,2015-07-10 06:48:44
714083,0,722898,2015-07-10 10:11:19
714083,0,715987,2015-07-10 11:17:52
744453,0,714083,2015-07-10 17:33:45
713214,0,714083,2015-07-10 18:12:49
714083,0,737695,2015-07-10 18:13:27
720458,0,714083,2015-07-10 21:48:19
714083,0,712171,2015-07-10 22:09:28
714083,0,703792,2015-07-10 23:53:14
714083,0,712459,2015-07-11 00:29:26
714083,0,693033,2015-07-11 01:13:24
688705,0,714083,2015-07-11 02:35:27
714083,0,724968,2015-07-11 04:54:29
714083,0,292073,2015-07-11 07:57:12
714083,0,347566,2015-07-11 07:57:33
714083,0,716606,2015-07-11 09:18:14
695761,0,714083,2015-07-11 10:27:41
714083,0,713701,2015-07-11 10:52:05
704252,0,714083,2015-07-11 10:52:12
714083,0,704200,2015-07-11 13:33:57
714083,0,717219,2015-07-11 14:09:00
717518,0,714083,2015-07-11 14:09:19
691169,0,714083,2015-07-11 14:14:18
714083,0,686821,2015-07-11 19:23:55
714083,0,724225,2015-07-11 21:53:52
734629,0,714083,2015-07-11 22:28:40
714083,0,743042,2015-07-12 01:03:24
719845,0,714083,2015-07-12 02:01:52
714083,0,722003,2015-07-12 02:21:20
735678,0,714083,2015-07-12 05:09:27
697423,0,714083,2015-07-12 06:29:40
713346,0,714083,2015-07-12 11:03:35
714083,0,729069,2015-07-12 11:04:17
714083,0,715001,2015-07-12 12:05:47
690213,0,714083,2015-07-12 12:06:44
686340,0,714083,2015-07-12 15:31:36
690905,0,714083,2015-07-12 16:42:35
731542,0,714083,2015-07-12 17:16:33
714083,0,709905,2015-07-12 17:16:56
686276,0,714083,2015-07-12 17:38:56
714083,0,740740,2015-07-12 20:55:41
714083,0,736682,2015-07-12 21:22:58
714083,0,735766,2015-07-12 23:39:01
731118,0,714083,2015-07-12 23:39:29
714083,0,694447,2015-07-13 00:16:22
714083,0,696750,2015-07-13 02:04:21
697984,0,714083,2015-07-13 03:48:51
714083,0,738506,2015-07-13 05:27:37
730737,0,714083,2015-07-13 06:25:45
714083,0,713639,2015-07-13 06:26:51
713563,0,714083,2015-07-13 08:39:35
710019,0,714083,2015-07-13 08:55:27
707204,0,714083,2015-07-13 09:14:01
706325,0,714083,2015-07-13 11:40:26
724873,0,714083,2015-07-13 14:49:45
714083,0,712841,2015-07-13 15:51:36
743386,0,714083,2015-07-13 15:51:49
714083,0,690137,2015-07-13 20:46:52
692236,0,714083,2015-07-13 20:47:52
708530,0,714083,2015-07-13 23:46:18
714083,0,713113,2015-07-14 01:35:22
717219,0,714083,2015-07-14 01:36:41
731080,0,714083,2015-07-14 03:05:25
714083,0,712153,2015-07-14 04:07:30
726868,0,714083,2015-07-14 04:07:33
714083,0,25502,2015-07-14 06:17:47
714083,0,709352,2015-07-14 07:43:58
703999,0,714083,2015-07-14 08:30:07
714083,0,710504,2015-07-14 08:30:42
714191,0,714083,2015-07-14 12:05:41
714083,0,738866,2015-07-14 13:02:00
726930,0,714083,2015-07-14 13:02:07
714083,0,713214,2015-07-14 13:24:40
714350,0,714083,2015-07-14 13:49:03
714083,0,713073,2015-07-14 14:29:23
714083,0,713214,2015-07-14 18:17:24
714083,0,724061,2015-07-14 19:41:31
714083,0,717821,2015-07-14 22:29:13
711424,0,714083,2015-07-14 22:29:35
714083,0,715653,2015-07-15 02:05:22
714083,0,738316,2015-07-15 02:34:49
712387,0,714083,2015-07-15 03:57:13
714083,0,712960,2015-07-15 07:57:54
714083,0,713070,2015-07-15 08:46:43
714083,0,732102,2015-07-15 12:27:58
684724,0,714083,2015-07-15 12:28:01
740028,0,714083,2015-07-15 14:06:12
713701,0,714083,2015-07-15 14:35:36
714083,0,687328,2015-07-15 14:36:10
714083,0,702730,2015-07-15 15:41:38
714083,0,711147,2015-07-15 19:05:05
715251,0,714083,2015-07-15 19:13:53
727063,0,714083,2015-07-15 19:29:05
735486,0,714083,2015-07-16 00:21:42
714083,0,708305,2015-07-16 03:20:36
721841,0,714083,2015-07-16 04:23:15
714909,0,714083,2015-07-16 09:18:43
714083,0,714225,2015-07-16 11:26:58
714083,0,715212,2015-07-16 13:18:17
692054,0,714083,2015-07-16 19:59:14
714083,0,699199,2015-07-16 20:22:25
715356,0,714083,2015-07-17 04:43:59
714083,0,711482,2015-07-17 08:19:45
714083,0,240292,2015-07-17 10:10:53
732290,0,714083,2015-07-17 10:11:32
712975,0,714083,2015-07-17 10:25:27
695153,0,714083,2015-07-17 14:03:51
714265,0,714083,2015-07-17 14:29:00
714083,0,714846,2015-07-17 16:57:33
731449,0,714083,2015-07-17 20:07:12
740864,0,714083,2015-07-17 23:01:29
714083,0,693221,2015-07-18 00:02:49
714083,0,742751,2015-07-18 03:08:50
713892,0,714083,2015-07-18 03:09:12
705381,0,714083,2015-07-18 03:14:37
714083,0,735608,2015-07-18 06:44:25
719414,0,714083,2015-07-18 06:44:27
743403,0,714083,2015-07-18 07:05:50
714723,0,714083,2015-07-18 08:41:25
718880,0,714083,2015-07-18 15:35:26
714083,0,713743,2015-07-18 15:39:13
705244,0,714083,2015-07-18 15:39:34
733993,0,714083,2015-07-18 21:36:37
714451,0,714083,2015-07-19 01:34:09
727586,0,714083,2015-07-19 01:52:02
714083,0,692410,2015-07-19 02:50:03
711821,0,714083,2015-07-19 02:50:19
292073,0,714083,2015-07-19 03:51:39
714083,0,704550,2015-07-19 03:51:55
712489,0,714083,2015-07-19 08:22:40
714083,0,741077,2015-07-19 09:04:19
714083,0,704513,2015-07-19 09:45:22
714083,0,738680,2015-07-19 09:48:57
737139,0,714083,2015-07-19 14:43:46
686955,0,714083,2015-07-19 16:41:31
719449,0,714083,2015-07-19 17:39:19
714083,0,731784,2015-07-19 20:14:14
714083,0,714698,2015-07-19 20:44:11
714083,0,692393,2015-07-19 23:09:51
716983,0,714083,2015-07-19 23:10:32
714083,0,717728,2015-07-19 23:34:24
715386,0,714083,2015-07-19 23:38:16
714083,0,742588,2015-07-20 03:01:13
713909,0,714083,2015-07-20 03:36:23
714083,0,713474,2015-07-20 08:47:48
734819,0,714083,2015-07-20 08:48:25
714083,0,713262,2015-07-20 10:26:49
714083,0,708468,2015-07-20 10:35:48
714083,0,713489,2015-07-20 10:36:20
714083,0,705692,2015-07-20 11:53:34
692560,0,714083,2015-07-20 12:15:58
714083,0,691666,2015-07-20 12:16:35
714083,0,738237,2015-07-20 12:27:23
713032,0,714083,2015-07-20 14:49:25
723501,0,714083,2015-07-21 02:23:05
714083,0,712673,2015-07-21 02:29:28
714083,0,681432,2015-07-21 07:40:08
713743,0,714083,2015-07-21 07:49:12
692524,0,714083,2015-07-21 08:14:02
687642,0,714083,2015-07-21 10:17:16
714083,0,701403,2015-07-21 10:17:16
714083,0,714769,2015-07-21 10:24:38
714083,0,718582,2015-07-21 11:42:23
714083,0,714046,2015-07-21 16:59:11
714056,0,714083,2015-07-21 17:12:48
700736,0,714083,2015-07-21 17:20:27
713876,0,714083,2015-07-21 17:31:05
714083,0,715001,2015-07-21 17:31:27
708040,0,714083,2015-07-22 02:23:02
714083,0,713542,2015-07-22 04:04:19
714083,0,718673,2015-07-22 06:27:58
742300,0,714083,2015-07-22 06:28:26
714083,0,713474,2015-07-22 07:42:29
714083,0,713697,2015-07-22 10:10:06
709300,0,714083,2015-07-22 10:10:08
