source,etype,target,time,date
816017,0,124281,65223656,2017-06-04 11:40:56
124281,0,471411,65310056,2017-06-05 11:40:56
124281,0,816017,65310056,2017-06-05 11:40:56
816017,0,124281,65310056,2017-06-05 11:40:56
124281,0,471411,65482856,2017-06-07 11:40:56
816017,0,124281,65482856,2017-06-07 11:40:56
124281,0,816017,65914856,2017-06-12 11:40:56
816017,0,124281,65914856,2017-06-12 11:40:56
816017,0,124281,66087656,2017-06-14 11:40:56
816017,0,124281,66260456,2017-06-16 11:40:56
124281,0,816017,66778856,2017-06-22 11:40:56
816017,0,124281,67210856,2017-06-27 11:40:56
124281,0,816017,67642856,2017-07-02 11:40:56
124281,0,471411,68074856,2017-07-07 11:40:56
