source,etype,target,time,date
713639,0,719257,259769,2015-05-14 14:09:29
719257,0,718329,272253,2015-05-14 17:37:33
712100,0,719257,344885,2015-05-15 13:48:05
719257,0,711507,349998,2015-05-15 15:13:18
713701,0,719257,350029,2015-05-15 15:13:49
714205,0,719257,351422,2015-05-15 15:37:02
709295,0,719257,361994,2015-05-15 18:33:14
707225,0,719257,417252,2015-05-16 09:54:12
708055,0,719257,459752,2015-05-16 21:42:32
719257,0,713947,499047,2015-05-17 08:37:27
714083,0,719257,546362,2015-05-17 21:46:02
714807,0,719257,569482,2015-05-18 04:11:22
717992,0,719257,640136,2015-05-18 23:48:56
711131,0,719257,653579,2015-05-19 03:32:59
719257,0,717304,698650,2015-05-19 16:04:10
709570,0,719257,722034,2015-05-19 22:33:54
707692,0,719257,738229,2015-05-20 03:03:49
717732,0,719257,740520,2015-05-20 03:42:00
719257,0,722717,843050,2015-05-21 08:10:50
709267,0,719257,878435,2015-05-21 18:00:35
719257,0,709512,887180,2015-05-21 20:26:20
712997,0,719257,887233,2015-05-21 20:27:13
719257,0,710807,897803,2015-05-21 23:23:23
719257,0,713997,911684,2015-05-22 03:14:44
716300,0,719257,923236,2015-05-22 06:27:16
719257,0,714801,1093513,2015-05-24 05:45:13
714807,0,719257,1093530,2015-05-24 05:45:30
719257,0,709719,1113402,2015-05-24 11:16:42
713639,0,719257,1271018,2015-05-26 07:03:38
719257,0,719562,1279828,2015-05-26 09:30:28
721789,0,719257,1301035,2015-05-26 15:23:55
719257,0,292073,1316273,2015-05-26 19:37:53
701715,0,719257,1316293,2015-05-26 19:38:13
719257,0,712810,1344953,2015-05-27 03:35:53
719257,0,713701,1349523,2015-05-27 04:52:03
717049,0,719257,1349552,2015-05-27 04:52:32
719257,0,700546,1414158,2015-05-27 22:49:18
719257,0,712014,1440453,2015-05-28 06:07:33
713489,0,719257,1455423,2015-05-28 10:17:03
714622,0,719257,1469032,2015-05-28 14:03:52
719257,0,719275,1502586,2015-05-28 23:23:06
714741,0,719257,1502604,2015-05-28 23:23:24
709995,0,719257,1583634,2015-05-29 21:53:54
719257,0,714116,1583649,2015-05-29 21:54:09
709806,0,719257,1695865,2015-05-31 05:04:25
722731,0,719257,1829797,2015-06-01 18:16:37
719257,0,724404,1851403,2015-06-02 00:16:43
712941,0,719257,1887693,2015-06-02 10:21:33
719257,0,703926,2170981,2015-06-05 17:03:01
719686,0,719257,2170992,2015-06-05 17:03:12
719257,0,693606,2172692,2015-06-05 17:31:32
719257,0,693588,2515818,2015-06-09 16:50:18
719257,0,1256646,2577973,2015-06-10 10:06:13
719257,0,713725,2581708,2015-06-10 11:08:28
719257,0,694233,2593029,2015-06-10 14:17:09
719562,0,719257,2593930,2015-06-10 14:32:10
719257,0,731499,2614246,2015-06-10 20:10:46
719257,0,731873,2674182,2015-06-11 12:49:42
700481,0,719257,2674271,2015-06-11 12:51:11
719257,0,714163,2728561,2015-06-12 03:56:01
719257,0,732313,2741009,2015-06-12 07:23:29
705864,0,719257,2741092,2015-06-12 07:24:52
709257,0,719257,2747562,2015-06-12 09:12:42
719257,0,699165,2794618,2015-06-12 22:16:58
702353,0,719257,2794647,2015-06-12 22:17:27
719257,0,709594,2804770,2015-06-13 01:06:10
719257,0,733134,2865373,2015-06-13 17:56:13
713473,0,719257,2922015,2015-06-14 09:40:15
690099,0,719257,2928619,2015-06-14 11:30:19
719257,0,713305,2934173,2015-06-14 13:02:53
712739,0,719257,2934224,2015-06-14 13:03:44
719257,0,731822,2948422,2015-06-14 17:00:22
726236,0,719257,2973051,2015-06-14 23:50:51
716556,0,719257,2982326,2015-06-15 02:25:26
719257,0,728044,2982337,2015-06-15 02:25:37
718949,0,719257,2993996,2015-06-15 05:39:56
719257,0,724844,2994001,2015-06-15 05:40:01
727181,0,719257,3056987,2015-06-15 23:09:47
714649,0,719257,3061194,2015-06-16 00:19:54
719257,0,714258,3061263,2015-06-16 00:21:03
712934,0,719257,3185264,2015-06-17 10:47:44
720242,0,719257,3218381,2015-06-17 19:59:41
719257,0,712489,3243748,2015-06-18 03:02:28
719257,0,699751,3309559,2015-06-18 21:19:19
708021,0,719257,3309620,2015-06-18 21:20:20
712739,0,719257,3346632,2015-06-19 07:37:12
719257,0,721597,3346686,2015-06-19 07:38:06
719257,0,706895,3359727,2015-06-19 11:15:27
697195,0,719257,3359746,2015-06-19 11:15:46
719257,0,728306,3539699,2015-06-21 13:14:59
714007,0,719257,3539700,2015-06-21 13:15:00
702570,0,719257,3543870,2015-06-21 14:24:30
719257,0,715546,3609419,2015-06-22 08:36:59
719257,0,707895,3614578,2015-06-22 10:02:58
719257,0,698409,3636261,2015-06-22 16:04:21
728321,0,719257,3709052,2015-06-23 12:17:32
719257,0,712691,3732697,2015-06-23 18:51:37
730980,0,719257,3769775,2015-06-24 05:09:35
719257,0,729689,3774939,2015-06-24 06:35:39
719257,0,729983,3790031,2015-06-24 10:47:11
699837,0,719257,3858094,2015-06-25 05:41:34
696957,0,719257,3887838,2015-06-25 13:57:18
719257,0,704650,3943109,2015-06-26 05:18:29
719257,0,731658,3966157,2015-06-26 11:42:37
719257,0,366480,4029287,2015-06-27 05:14:47
717073,0,719257,4045795,2015-06-27 09:49:55
719257,0,741059,4100737,2015-06-28 01:05:37
719257,0,713979,4177706,2015-06-28 22:28:26
707869,0,719257,4370725,2015-07-01 04:05:25
719257,0,718213,4370727,2015-07-01 04:05:27
719257,0,716384,4378606,2015-07-01 06:16:46
705288,0,719257,4378608,2015-07-01 06:16:48
743240,0,719257,4436865,2015-07-01 22:27:45
702761,0,719257,4504073,2015-07-02 17:07:53
712540,0,719257,4589744,2015-07-03 16:55:44
719257,0,713619,4607953,2015-07-03 21:59:13
715647,0,719257,4633990,2015-07-04 05:13:10
730080,0,719257,4734383,2015-07-05 09:06:23
719257,0,708270,4734401,2015-07-05 09:06:41
732571,0,719257,4796878,2015-07-06 02:27:58
719257,0,740132,4796894,2015-07-06 02:28:14
732941,0,719257,4861162,2015-07-06 20:19:22
719257,0,738434,4861242,2015-07-06 20:20:42
717835,0,719257,4878401,2015-07-07 01:06:41
704585,0,719257,4923188,2015-07-07 13:33:08
719257,0,704460,4978845,2015-07-08 05:00:45
688347,0,719257,5059439,2015-07-09 03:23:59
719257,0,700252,5083422,2015-07-09 10:03:42
725617,0,719257,5184352,2015-07-10 14:05:52
719257,0,699007,5184381,2015-07-10 14:06:21
723353,0,719257,5237211,2015-07-11 04:46:51
719257,0,702201,5398954,2015-07-13 01:42:34
742519,0,719257,5403897,2015-07-13 03:04:57
719257,0,714116,5403909,2015-07-13 03:05:09
722490,0,719257,5538073,2015-07-14 16:21:13
719257,0,702319,5538130,2015-07-14 16:22:10
719257,0,685533,5614678,2015-07-15 13:37:58
727951,0,719257,5680380,2015-07-16 07:53:00
717409,0,719257,5704972,2015-07-16 14:42:52
693328,0,719257,5720205,2015-07-16 18:56:45
719257,0,719069,5846846,2015-07-18 06:07:26
713104,0,719257,5851350,2015-07-18 07:22:30
721042,0,719257,5868943,2015-07-18 12:15:43
744365,0,719257,5920722,2015-07-19 02:38:42
719257,0,733243,5920761,2015-07-19 02:39:21
736876,0,719257,5922232,2015-07-19 03:03:52
713159,0,719257,6006965,2015-07-20 02:36:05
727363,0,719257,6073123,2015-07-20 20:58:43
720026,0,719257,6077751,2015-07-20 22:15:51
719257,0,708723,6077760,2015-07-20 22:16:00
742363,0,719257,6093334,2015-07-21 02:35:34
719257,0,696460,6093387,2015-07-21 02:36:27
718894,0,719257,6191111,2015-07-22 05:45:11
719257,0,731483,6191165,2015-07-22 05:46:05
726776,0,719257,6451177,2015-07-25 05:59:37
719257,0,713743,6467275,2015-07-25 10:27:55
682481,0,719257,6508155,2015-07-25 21:49:15
714350,0,719257,6552954,2015-07-26 10:15:54
704490,0,719257,6733590,2015-07-28 12:26:30
702167,0,719257,6876068,2015-07-30 04:01:08
719257,0,719159,6994337,2015-07-31 12:52:17
741664,0,719257,7000742,2015-07-31 14:39:02
719257,0,682946,7197759,2015-08-02 21:22:39
714821,0,719257,7215304,2015-08-03 02:15:04
721572,0,719257,7263296,2015-08-03 15:34:56
719257,0,712241,7263386,2015-08-03 15:36:26
719257,0,717541,7285975,2015-08-03 21:52:55
712362,0,719257,7286025,2015-08-03 21:53:45
708224,0,719257,7365135,2015-08-04 19:52:15
739282,0,719257,7448618,2015-08-05 19:03:38
719257,0,682875,7567434,2015-08-07 04:03:54
719257,0,706794,7591628,2015-08-07 10:47:08
713929,0,719257,7591631,2015-08-07 10:47:11
740526,0,719257,7679632,2015-08-08 11:13:52
719257,1,714301,264446,2015-05-14 15:27:26
