source,etype,target,time,date
714056,0,710549,124289,2015-05-13 00:31:29
715343,0,710549,135378,2015-05-13 03:36:18
713639,0,710549,142010,2015-05-13 05:26:50
710549,0,711842,142035,2015-05-13 05:27:15
710549,0,347566,145758,2015-05-13 06:29:18
713701,0,710549,149191,2015-05-13 07:26:31
710549,0,713318,151027,2015-05-13 07:57:07
717951,0,710549,273208,2015-05-14 17:53:28
710549,0,713183,273237,2015-05-14 17:53:57
270202,0,710549,287896,2015-05-14 21:58:16
713366,0,710549,330159,2015-05-15 09:42:39
710549,0,715008,333153,2015-05-15 10:32:33
715191,0,710549,337295,2015-05-15 11:41:35
710549,0,714469,340854,2015-05-15 12:40:54
710549,0,1376868,374115,2015-05-15 21:55:15
714437,0,710549,374364,2015-05-15 21:59:24
710549,0,714734,414628,2015-05-16 09:10:28
713444,0,710549,434194,2015-05-16 14:36:34
710549,0,719221,434251,2015-05-16 14:37:31
710549,0,713701,436977,2015-05-16 15:22:57
710549,0,713958,498086,2015-05-17 08:21:26
719718,0,710549,528580,2015-05-17 16:49:40
710549,0,718587,528650,2015-05-17 16:50:50
710549,0,714462,545332,2015-05-17 21:28:52
712990,0,710549,545348,2015-05-17 21:29:08
710549,0,713444,594809,2015-05-18 11:13:29
710549,0,713725,682639,2015-05-19 11:37:19
707076,0,710549,698547,2015-05-19 16:02:27
710549,0,717115,698571,2015-05-19 16:02:51
710549,0,716620,725641,2015-05-19 23:34:01
705956,0,710549,725715,2015-05-19 23:35:15
710549,0,714027,727467,2015-05-20 00:04:27
710549,0,713256,728328,2015-05-20 00:18:48
705699,0,710549,732998,2015-05-20 01:36:38
710549,0,1376868,733070,2015-05-20 01:37:50
710549,0,712726,767635,2015-05-20 11:13:55
713814,0,710549,792516,2015-05-20 18:08:36
714444,0,710549,804530,2015-05-20 21:28:50
710549,0,708749,806196,2015-05-20 21:56:36
719172,0,710549,806218,2015-05-20 21:56:58
710549,0,712553,828058,2015-05-21 04:00:58
714723,0,710549,861268,2015-05-21 13:14:28
712489,0,710549,876766,2015-05-21 17:32:46
706564,0,710549,915290,2015-05-22 04:14:50
710549,0,710953,915356,2015-05-22 04:15:56
710549,0,712864,932931,2015-05-22 09:08:51
717414,0,710549,932960,2015-05-22 09:09:20
714090,0,710549,980838,2015-05-22 22:27:18
710549,0,713519,988208,2015-05-23 00:30:08
726608,0,710549,994247,2015-05-23 02:10:47
710549,0,716883,994302,2015-05-23 02:11:42
710549,0,711638,1012310,2015-05-23 07:11:50
723280,0,710549,1075872,2015-05-24 00:51:12
712204,0,710549,1089532,2015-05-24 04:38:52
713968,0,710549,1131148,2015-05-24 16:12:28
710549,0,713639,1131196,2015-05-24 16:13:16
713979,0,710549,1133042,2015-05-24 16:44:02
710549,0,728394,1143943,2015-05-24 19:45:43
710549,0,709532,1160794,2015-05-25 00:26:34
726196,0,710549,1160861,2015-05-25 00:27:41
719582,0,710549,1163863,2015-05-25 01:17:43
710549,0,1256646,1163866,2015-05-25 01:17:46
714056,0,710549,1172275,2015-05-25 03:37:55
710549,0,704029,1172339,2015-05-25 03:38:59
710549,0,716081,1201221,2015-05-25 11:40:21
718379,0,710549,1286651,2015-05-26 11:24:11
710549,0,716265,1335213,2015-05-27 00:53:33
710549,0,729584,1358433,2015-05-27 07:20:33
721271,0,710549,1358463,2015-05-27 07:21:03
712834,0,710549,1359113,2015-05-27 07:31:53
710549,0,710631,1359184,2015-05-27 07:33:04
713468,0,710549,1394068,2015-05-27 17:14:28
710549,0,705567,1394091,2015-05-27 17:14:51
712525,0,710549,1420823,2015-05-28 00:40:23
710549,0,707561,1420857,2015-05-28 00:40:57
721042,0,710549,1444454,2015-05-28 07:14:14
710549,0,708609,1444503,2015-05-28 07:15:03
710549,0,713563,1476362,2015-05-28 16:06:02
710549,0,706779,1491816,2015-05-28 20:23:36
710549,0,713444,1519646,2015-05-29 04:07:26
710549,0,723214,1606092,2015-05-30 04:08:12
723172,0,710549,1606149,2015-05-30 04:09:09
718430,0,710549,1613672,2015-05-30 06:14:32
713701,0,710549,1663146,2015-05-30 19:59:06
710549,0,722993,1666645,2015-05-30 20:57:25
710549,0,728132,1666646,2015-05-30 20:57:26
710549,0,700738,1685983,2015-05-31 02:19:43
723527,0,710549,1723905,2015-05-31 12:51:45
723915,0,710549,1724593,2015-05-31 13:03:13
710549,0,713936,1730192,2015-05-31 14:36:32
710549,0,712560,1763968,2015-05-31 23:59:28
697755,0,710549,1781034,2015-06-01 04:43:54
710549,0,724028,1781051,2015-06-01 04:44:11
710549,0,714833,1800403,2015-06-01 10:06:43
704905,0,710549,1810081,2015-06-01 12:48:01
710549,0,722833,1810093,2015-06-01 12:48:13
710549,0,704428,1812572,2015-06-01 13:29:32
710549,0,723274,1821513,2015-06-01 15:58:33
710549,0,721870,1828438,2015-06-01 17:53:58
712177,0,710549,1828454,2015-06-01 17:54:14
710549,0,721756,1874137,2015-06-02 06:35:37
706677,0,710549,1903606,2015-06-02 14:46:46
710549,0,714090,1914510,2015-06-02 17:48:30
717005,0,710549,1914566,2015-06-02 17:49:26
710549,0,719817,1926395,2015-06-02 21:06:35
710549,0,705771,1933600,2015-06-02 23:06:40
726297,0,710549,1947681,2015-06-03 03:01:21
710549,0,717584,1948266,2015-06-03 03:11:06
710549,0,719922,1949098,2015-06-03 03:24:58
718701,0,710549,1949115,2015-06-03 03:25:15
710549,0,721150,1954175,2015-06-03 04:49:35
710549,0,715393,1983181,2015-06-03 12:53:01
693156,0,710549,2012250,2015-06-03 20:57:30
710549,0,714036,2029004,2015-06-04 01:36:44
695055,0,710549,2029064,2015-06-04 01:37:44
713489,0,710549,2034879,2015-06-04 03:14:39
710549,0,714890,2041572,2015-06-04 05:06:12
714814,0,710549,2043980,2015-06-04 05:46:20
710549,0,712435,2044010,2015-06-04 05:46:50
710549,0,712004,2073846,2015-06-04 14:04:06
710549,0,703162,2093595,2015-06-04 19:33:15
695036,0,710549,2188520,2015-06-05 21:55:20
715152,0,710549,2215332,2015-06-06 05:22:12
725664,0,710549,2223063,2015-06-06 07:31:03
715768,0,710549,2247329,2015-06-06 14:15:29
718167,0,710549,2281637,2015-06-06 23:47:17
710549,0,714090,2281714,2015-06-06 23:48:34
710549,0,713653,2287075,2015-06-07 01:17:55
700297,0,710549,2300673,2015-06-07 05:04:33
711363,0,710549,2332856,2015-06-07 14:00:56
712329,0,710549,2350513,2015-06-07 18:55:13
713909,0,710549,2357774,2015-06-07 20:56:14
710549,0,715851,2414496,2015-06-08 12:41:36
713012,0,710549,2541872,2015-06-10 00:04:32
710549,0,725772,2567848,2015-06-10 07:17:28
710549,0,713909,2625964,2015-06-10 23:26:04
710549,0,721912,2692759,2015-06-11 17:59:19
722035,0,710549,2742539,2015-06-12 07:48:59
714444,0,710549,2742560,2015-06-12 07:49:20
710549,0,453567,2752428,2015-06-12 10:33:48
710549,0,731188,2764578,2015-06-12 13:56:18
710549,0,713444,2780329,2015-06-12 18:18:49
711282,0,710549,2865627,2015-06-13 18:00:27
710549,0,691784,2865636,2015-06-13 18:00:36
710549,0,705141,2894090,2015-06-14 01:54:50
710549,0,710552,2970127,2015-06-14 23:02:07
716212,0,710549,3024563,2015-06-15 14:09:23
710525,0,710549,3144872,2015-06-16 23:34:32
710549,0,701011,3144914,2015-06-16 23:35:14
258595,0,710549,3173461,2015-06-17 07:31:01
710549,0,727123,3217460,2015-06-17 19:44:20
735109,0,710549,3265083,2015-06-18 08:58:03
710549,0,712387,3265127,2015-06-18 08:58:47
710549,0,723471,3306962,2015-06-18 20:36:02
710549,0,728217,3335166,2015-06-19 04:26:06
713743,0,710549,3389943,2015-06-19 19:39:03
710549,0,726028,3438101,2015-06-20 09:01:41
712481,0,710549,3447867,2015-06-20 11:44:27
689946,0,710549,3474650,2015-06-20 19:10:50
710549,0,713609,3490514,2015-06-20 23:35:14
710549,0,702554,3522864,2015-06-21 08:34:24
711339,0,710549,3522868,2015-06-21 08:34:28
710549,0,734206,3528462,2015-06-21 10:07:42
710549,0,713814,3528813,2015-06-21 10:13:33
710549,0,722907,3529981,2015-06-21 10:33:01
710549,0,712871,3529997,2015-06-21 10:33:17
710549,0,720314,3548098,2015-06-21 15:34:58
706794,0,710549,3548113,2015-06-21 15:35:13
701818,0,710549,3573067,2015-06-21 22:31:07
710549,0,692518,3601647,2015-06-22 06:27:27
723237,0,710549,3611878,2015-06-22 09:17:58
712194,0,710549,3763150,2015-06-24 03:19:10
714056,0,710549,3786198,2015-06-24 09:43:18
710549,0,693584,3786232,2015-06-24 09:43:52
710549,0,703796,3808260,2015-06-24 15:51:00
710549,0,714173,3874778,2015-06-25 10:19:38
714604,0,710549,3910693,2015-06-25 20:18:13
710549,0,740057,3939335,2015-06-26 04:15:35
728264,0,710549,3940662,2015-06-26 04:37:42
710549,0,714205,3940712,2015-06-26 04:38:32
710549,0,690570,3954750,2015-06-26 08:32:30
714036,0,710549,3954790,2015-06-26 08:33:10
710549,0,713725,3997326,2015-06-26 20:22:06
710549,0,734883,4050820,2015-06-27 11:13:40
706879,0,710549,4053937,2015-06-27 12:05:37
710549,0,723104,4053938,2015-06-27 12:05:38
710549,0,713725,4127477,2015-06-28 08:31:17
712582,0,710549,4127504,2015-06-28 08:31:44
715622,0,710549,4134797,2015-06-28 10:33:17
713701,0,710549,4148429,2015-06-28 14:20:29
710549,0,714142,4148437,2015-06-28 14:20:37
704464,0,710549,4163642,2015-06-28 18:34:02
710549,0,738595,4164550,2015-06-28 18:49:10
710549,0,710147,4215882,2015-06-29 09:04:42
724995,0,710549,4215904,2015-06-29 09:05:04
723859,0,710549,4242542,2015-06-29 16:29:02
710443,0,710549,4252388,2015-06-29 19:13:08
710549,0,738452,4274309,2015-06-30 01:18:29
710549,0,714163,4322932,2015-06-30 14:48:52
