source,etype,target,time,date
706047,0,711282,465348,2015-05-16 23:15:48
706047,0,714142,701510,2015-05-19 16:51:50
712745,0,706047,701556,2015-05-19 16:52:36
706047,0,718736,754652,2015-05-20 07:37:32
717807,0,706047,754721,2015-05-20 07:38:41
709942,0,706047,781688,2015-05-20 15:08:08
704464,0,706047,856067,2015-05-21 11:47:47
724343,0,706047,913031,2015-05-22 03:37:11
706047,0,720410,956350,2015-05-22 15:39:10
716633,0,706047,1087241,2015-05-24 04:00:41
707356,0,706047,1165089,2015-05-25 01:38:09
706047,0,707193,1171206,2015-05-25 03:20:06
711089,0,706047,1171214,2015-05-25 03:20:14
706047,0,707586,1211226,2015-05-25 14:27:06
714514,0,706047,1282103,2015-05-26 10:08:23
706047,0,1963161,1344664,2015-05-27 03:31:04
713701,0,706047,1344727,2015-05-27 03:32:07
706047,0,1376868,1447145,2015-05-28 07:59:05
713400,0,706047,1506207,2015-05-29 00:23:27
715647,0,706047,1508209,2015-05-29 00:56:49
718493,0,706047,1522131,2015-05-29 04:48:51
706047,0,722472,1542897,2015-05-29 10:34:57
706047,0,713474,1620814,2015-05-30 08:13:34
706047,0,703132,1828743,2015-06-01 17:59:03
706047,0,716462,1979772,2015-06-03 11:56:12
706047,0,714781,2169628,2015-06-05 16:40:28
697056,0,706047,2307506,2015-06-07 06:58:26
706047,0,710732,2307570,2015-06-07 06:59:30
706047,0,713357,2314922,2015-06-07 09:02:02
713909,0,706047,2314951,2015-06-07 09:02:31
706047,0,705321,2366196,2015-06-07 23:16:36
706047,0,710330,2366218,2015-06-07 23:16:58
706047,0,723912,2387519,2015-06-08 05:11:59
699886,0,706047,2475838,2015-06-09 05:43:58
706047,0,730939,2531768,2015-06-09 21:16:08
706047,0,702592,2827025,2015-06-13 07:17:05
706047,0,729199,3187569,2015-06-17 11:26:09
695700,0,706047,3233869,2015-06-18 00:17:49
714521,0,706047,3263314,2015-06-18 08:28:34
731316,0,706047,3276859,2015-06-18 12:14:19
717009,0,706047,3430334,2015-06-20 06:52:14
706047,0,727286,3724327,2015-06-23 16:32:07
739416,0,706047,3840835,2015-06-25 00:53:55
706047,0,711276,3994052,2015-06-26 19:27:32
721203,0,706047,4001072,2015-06-26 21:24:32
738774,0,706047,4031524,2015-06-27 05:52:04
709150,0,706047,4263731,2015-06-29 22:22:11
711809,0,706047,4337962,2015-06-30 18:59:22
706047,0,719586,4337965,2015-06-30 18:59:25
742672,0,706047,4345625,2015-06-30 21:07:05
726166,0,706047,4539935,2015-07-03 03:05:35
706047,0,712204,4614014,2015-07-03 23:40:14
706047,0,735153,4614091,2015-07-03 23:41:31
701059,0,706047,4641213,2015-07-04 07:13:33
706047,0,690163,4641239,2015-07-04 07:13:59
706047,0,700409,4687830,2015-07-04 20:10:30
731707,0,706047,4687846,2015-07-04 20:10:46
706047,0,725306,4785707,2015-07-05 23:21:47
697111,0,706047,4785746,2015-07-05 23:22:26
699342,0,706047,4821845,2015-07-06 09:24:05
744587,0,706047,4909532,2015-07-07 09:45:32
714896,0,706047,5368963,2015-07-12 17:22:43
706047,0,712997,5414256,2015-07-13 05:57:36
706047,0,737998,5576343,2015-07-15 02:59:03
701956,0,706047,5713382,2015-07-16 17:03:02
732798,0,706047,5726722,2015-07-16 20:45:22
706047,0,688249,5726777,2015-07-16 20:46:17
706047,0,707735,5768531,2015-07-17 08:22:11
707073,0,706047,5826384,2015-07-18 00:26:24
1376868,0,706047,5840573,2015-07-18 04:22:53
706047,0,688739,6068282,2015-07-20 19:38:02
703310,0,706047,6078640,2015-07-20 22:30:40
706047,0,714541,6078640,2015-07-20 22:30:40
706047,0,744548,6433400,2015-07-25 01:03:20
706047,0,722987,6550522,2015-07-26 09:35:22
705751,0,706047,6626134,2015-07-27 06:35:34
706047,0,712590,6655691,2015-07-27 14:48:11
706047,0,683125,6896307,2015-07-30 09:38:27
737735,0,706047,6902931,2015-07-30 11:28:51
706047,0,732256,6902949,2015-07-30 11:29:09
713736,0,706047,7187380,2015-08-02 18:29:40
706047,0,713474,7187433,2015-08-02 18:30:33
709815,0,706047,7214105,2015-08-03 01:55:05
706047,0,712666,7282616,2015-08-03 20:56:56
706047,0,1376868,7418797,2015-08-05 10:46:37
706047,0,714853,7454988,2015-08-05 20:49:48
706047,0,741480,7454997,2015-08-05 20:49:57
706047,0,732125,7837429,2015-08-10 07:03:49
667956,0,706047,8171702,2015-08-14 03:55:02
713052,0,706047,8241292,2015-08-14 23:14:52
706047,0,698610,8377849,2015-08-16 13:10:49
706047,0,1981017,8503972,2015-08-18 00:12:52
713701,0,706047,8524764,2015-08-18 05:59:24
706047,0,713438,8537102,2015-08-18 09:25:02
666257,0,706047,8537130,2015-08-18 09:25:30
706047,0,731537,8606360,2015-08-19 04:39:20
706047,0,700191,8618937,2015-08-19 08:08:57
706047,1,714310,465355,2015-05-16 23:15:55
706047,1,713196,585013,2015-05-18 08:30:13
704674,1,706047,684412,2015-05-19 12:06:52
706047,1,717020,684455,2015-05-19 12:07:35
706047,1,713070,771348,2015-05-20 12:15:48
706047,1,719713,771382,2015-05-20 12:16:22
706047,1,714578,781700,2015-05-20 15:08:20
717764,1,706047,786238,2015-05-20 16:23:58
715683,1,706047,867017,2015-05-21 14:50:17
706047,1,718024,913045,2015-05-22 03:37:25
706047,1,713214,939521,2015-05-22 10:58:41
707961,1,706047,956422,2015-05-22 15:40:22
706047,1,1963161,1125109,2015-05-24 14:31:49
706047,1,715356,1165098,2015-05-25 01:38:18
713173,1,706047,1169347,2015-05-25 02:49:07
706047,1,720802,1184107,2015-05-25 06:55:07
714231,1,706047,1211242,2015-05-25 14:27:22
706047,1,713947,1307588,2015-05-26 17:13:08
711231,1,706047,1351074,2015-05-27 05:17:54
706047,1,718272,1351082,2015-05-27 05:18:02
1376868,1,706047,1365519,2015-05-27 09:18:39
703324,1,706047,1436929,2015-05-28 05:08:49
704270,1,706047,1447162,2015-05-28 07:59:22
713366,1,706047,1451550,2015-05-28 09:12:30
706047,1,714496,1484170,2015-05-28 18:16:10
717054,1,706047,1484197,2015-05-28 18:16:37
706047,1,347566,1506275,2015-05-29 00:24:35
706047,1,719993,1508146,2015-05-29 00:55:46
706047,1,704859,1596926,2015-05-30 01:35:26
347669,1,706047,1620791,2015-05-30 08:13:11
713767,1,706047,1630840,2015-05-30 11:00:40
706047,1,711442,1729163,2015-05-31 14:19:23
714083,1,706047,1828786,2015-06-01 17:59:46
706047,1,716403,1886855,2015-06-02 10:07:35
1376868,1,706047,1901456,2015-06-02 14:10:56
706047,1,1981017,1901509,2015-06-02 14:11:49
694367,1,706047,1979813,2015-06-03 11:56:53
693120,1,706047,2014836,2015-06-03 21:40:36
706047,1,693122,2014847,2015-06-03 21:40:47
713357,1,706047,2089077,2015-06-04 18:17:57
706047,1,723125,2089083,2015-06-04 18:18:03
712210,1,706047,2169669,2015-06-05 16:41:09
702597,1,706047,2387521,2015-06-08 05:12:01
706047,1,716010,2439747,2015-06-08 19:42:27
706047,1,721678,2453050,2015-06-08 23:24:10
712394,1,706047,2453068,2015-06-08 23:24:28
706047,1,708906,2475852,2015-06-09 05:44:12
706047,1,701456,2492247,2015-06-09 10:17:27
1376868,1,706047,2508990,2015-06-09 14:56:30
706047,1,711545,2508992,2015-06-09 14:56:32
727861,1,706047,2531865,2015-06-09 21:17:45
694149,1,706047,2717151,2015-06-12 00:45:51
706047,1,713733,2737995,2015-06-12 06:33:15
700699,1,706047,2738022,2015-06-12 06:33:42
694726,1,706047,2827005,2015-06-13 07:16:45
706047,1,714801,2860249,2015-06-13 16:30:49
712927,1,706047,2860280,2015-06-13 16:31:20
690912,1,706047,2871143,2015-06-13 19:32:23
