source,etype,target,time,date
716616,0,716620,164139,2015-05-13 11:35:39
716620,0,715393,200903,2015-05-13 21:48:23
716620,0,713936,200922,2015-05-13 21:48:42
716620,0,716212,208570,2015-05-13 23:56:10
716620,0,713261,212054,2015-05-14 00:54:14
712821,0,716620,212075,2015-05-14 00:54:35
711594,0,716620,226887,2015-05-14 05:01:27
712788,0,716620,272731,2015-05-14 17:45:31
716620,0,713474,272735,2015-05-14 17:45:35
716620,0,714773,297728,2015-05-15 00:42:08
717235,0,716620,332220,2015-05-15 10:17:00
716620,0,713639,332245,2015-05-15 10:17:25
716620,0,713814,334164,2015-05-15 10:49:24
718651,0,716620,390428,2015-05-16 02:27:08
716620,0,711154,524454,2015-05-17 15:40:54
716620,0,715237,529397,2015-05-17 17:03:17
716620,0,708810,559199,2015-05-18 01:19:59
716620,0,714672,576341,2015-05-18 06:05:41
708001,0,716620,669834,2015-05-19 08:03:54
716620,0,712680,669842,2015-05-19 08:04:02
716620,0,707837,670531,2015-05-19 08:15:31
716620,0,707521,699159,2015-05-19 16:12:39
716620,0,720996,699162,2015-05-19 16:12:42
710549,0,716620,725641,2015-05-19 23:34:01
716620,0,707269,729253,2015-05-20 00:34:13
716620,0,708730,729265,2015-05-20 00:34:25
716620,0,706760,733925,2015-05-20 01:52:05
705551,0,716620,733943,2015-05-20 01:52:23
716883,0,716620,759641,2015-05-20 09:00:41
716620,0,714686,779087,2015-05-20 14:24:47
453567,0,716620,779123,2015-05-20 14:25:23
716620,0,714533,785946,2015-05-20 16:19:06
712803,0,716620,847231,2015-05-21 09:20:31
705956,0,716620,872669,2015-05-21 16:24:29
716620,0,712241,913485,2015-05-22 03:44:45
707911,0,716620,948976,2015-05-22 13:36:16
716620,0,721444,960778,2015-05-22 16:52:58
713701,0,716620,960845,2015-05-22 16:54:05
716620,0,719384,964937,2015-05-22 18:02:17
719017,0,716620,1013156,2015-05-23 07:25:56
722420,0,716620,1040248,2015-05-23 14:57:28
716658,0,716620,1056871,2015-05-23 19:34:31
716620,0,722333,1056939,2015-05-23 19:35:39
703683,0,716620,1082769,2015-05-24 02:46:09
716620,0,704877,1101432,2015-05-24 07:57:12
720175,0,716620,1101453,2015-05-24 07:57:33
1376868,0,716620,1171828,2015-05-25 03:30:28
716620,0,713468,1214291,2015-05-25 15:18:11
728973,0,716620,1217285,2015-05-25 16:08:05
716620,0,710622,1217337,2015-05-25 16:08:57
713725,0,716620,1254519,2015-05-26 02:28:39
711020,0,716620,1275658,2015-05-26 08:20:58
708730,0,716620,1280491,2015-05-26 09:41:31
716620,0,716528,1456637,2015-05-28 10:37:17
713341,0,716620,1471050,2015-05-28 14:37:30
727523,0,716620,1535270,2015-05-29 08:27:50
716620,0,701309,1548578,2015-05-29 12:09:38
722193,0,716620,1561896,2015-05-29 15:51:36
716862,0,716620,1563111,2015-05-29 16:11:51
712204,0,716620,1618779,2015-05-30 07:39:39
716620,0,710754,1618786,2015-05-30 07:39:46
716620,0,712632,1675577,2015-05-30 23:26:17
701582,0,716620,1675589,2015-05-30 23:26:29
728483,0,716620,1684354,2015-05-31 01:52:34
716620,0,697169,1684380,2015-05-31 01:53:00
712236,0,716620,1807890,2015-06-01 12:11:30
696841,0,716620,1841924,2015-06-01 21:38:44
706333,0,716620,1897556,2015-06-02 13:05:56
716620,0,714237,1958515,2015-06-03 06:01:55
713194,0,716620,1966160,2015-06-03 08:09:20
