source,etype,target,time,date
714867,0,714896,48980,2015-05-12 03:36:20
714896,0,714514,55153,2015-05-12 05:19:13
712829,0,714896,56061,2015-05-12 05:34:21
713076,0,714896,56669,2015-05-12 05:44:29
712646,0,714896,65818,2015-05-12 08:16:58
714896,0,713196,71181,2015-05-12 09:46:21
713266,0,714896,71229,2015-05-12 09:47:09
714769,0,714896,72780,2015-05-12 10:13:00
714896,0,713919,72789,2015-05-12 10:13:09
714705,0,714896,82492,2015-05-12 12:54:52
714896,0,715074,95705,2015-05-12 16:35:05
711519,0,714896,95727,2015-05-12 16:35:27
714896,0,714265,109483,2015-05-12 20:24:43
715198,0,714896,109498,2015-05-12 20:24:58
714896,0,711154,109691,2015-05-12 20:28:11
715278,0,714896,114665,2015-05-12 21:51:05
710407,0,714896,130913,2015-05-13 02:21:53
711258,0,714896,135718,2015-05-13 03:41:58
714896,0,713224,137412,2015-05-13 04:10:12
714896,0,711006,149433,2015-05-13 07:30:33
713366,0,714896,157393,2015-05-13 09:43:13
714896,0,713701,164277,2015-05-13 11:37:57
714163,0,714896,164284,2015-05-13 11:38:04
714896,0,711985,173022,2015-05-13 14:03:42
714896,0,713639,173553,2015-05-13 14:12:33
714896,0,712788,187005,2015-05-13 17:56:45
712849,0,714896,193288,2015-05-13 19:41:28
713814,0,714896,195052,2015-05-13 20:10:52
714896,0,713261,195061,2015-05-13 20:11:01
714496,0,714896,197293,2015-05-13 20:48:13
714896,0,714860,203613,2015-05-13 22:33:33
714896,0,716118,205963,2015-05-13 23:12:43
711507,0,714896,210422,2015-05-14 00:27:02
714896,0,717656,240907,2015-05-14 08:55:07
713400,0,714896,251627,2015-05-14 11:53:47
713366,0,714896,262310,2015-05-14 14:51:50
714896,0,712019,274767,2015-05-14 18:19:27
714896,0,716183,276403,2015-05-14 18:46:43
713138,0,714896,289614,2015-05-14 22:26:54
717464,0,714896,291463,2015-05-14 22:57:43
713563,0,714896,292724,2015-05-14 23:18:44
714896,0,717186,297308,2015-05-15 00:35:08
714896,0,712194,297352,2015-05-15 00:35:52
713892,0,714896,339227,2015-05-15 12:13:47
714896,0,710266,342994,2015-05-15 13:16:34
718759,0,714896,343012,2015-05-15 13:16:52
714896,0,715721,360946,2015-05-15 18:15:46
714896,0,714301,367047,2015-05-15 19:57:27
714896,0,713701,368664,2015-05-15 20:24:24
714896,0,708845,369976,2015-05-15 20:46:16
714310,0,714896,377182,2015-05-15 22:46:22
714896,0,719149,380238,2015-05-15 23:37:18
714896,0,716325,393712,2015-05-16 03:21:52
710252,0,714896,393726,2015-05-16 03:22:06
714896,0,292073,403583,2015-05-16 06:06:23
714248,0,714896,416508,2015-05-16 09:41:48
715325,0,714896,427157,2015-05-16 12:39:17
714896,0,714692,430216,2015-05-16 13:30:16
1256646,0,714896,430234,2015-05-16 13:30:34
714896,0,710720,430300,2015-05-16 13:31:40
